Year,AnnualMaxLoss
28672,9533636.499752
28673,6145987.794059
28674,294199.003116
28675,4012273.177900
28676,135059.499389
28677,24345.545052
28678,284382841.340344
28679,2582128.210646
28680,22446100.620842
28681,318793.807382
28682,4974591.324015
28683,186112985.903550
28684,45248514.122520
28685,1543964.151892
28686,182478753.468149
28687,12057629.008313
28688,244909.449301
28689,423142146.526524
28690,1315527.596860
28691,1526683.973808
28692,18938699.179720
28693,123251142.770613
28694,138507738.862711
28695,22776.209011
28696,1511305.912282
28697,12346487.784074
28698,392313.800211
28699,137037612.983286
28700,105555604.402661
28701,52870019.333077
28702,773576.422766
28703,9597564.574670
28704,1915356.645861
28705,38893386.167036
28706,685939.056740
28707,546565.804417
28708,9282665.396269
28709,47595806.452703
28710,2082750.657044
28711,31853993.779565
28712,84574406.906923
28713,2287861.354832
28714,4383566.273596
28715,648825.646485
28716,23722220.485270
28717,41362052.332346
28718,1942012.593088
28719,1269357.161031
28720,9275169.727574
28721,7427634.764520
28722,109458410.895909
28723,6028754.532631
28724,32854.246252
28725,121913336.010411
28726,3109217.461468
28727,589510786.916338
28728,18263081.572219
28729,789723.798420
28730,3125075.569253
28731,178976648.997449
28732,6905877.414769
28733,183747756.873821
28734,12581914.222216
28735,738355.554866
28736,31300191.199123
28737,6823507.802957
28738,4738415.335312
28739,311240.324076
28740,111902690.280411
28741,3471481.536461
28742,407078764.788220
28743,154018711.413320
28744,43040086.120989
28745,1103109.343879
28746,327320237.821695
28747,58073.470923
28748,8313447.343398
28749,370324.901580
28750,42610238.683170
28751,16575332.294917
28752,1042532.847008
28753,12046654.312770
28754,4533250.990097
28755,507097.271474
28756,1807926.963246
28757,382189.137977
28758,167368308.888791
28759,2406044.941836
28760,2515425.830815
28761,2421272.850614
28762,2723879.080944
28763,1068597.979636
28764,347908.642014
28765,39857451.771729
28766,135125185.833180
28767,196426100.855796
28768,76456522.698062
28769,1748879.264699
28770,9055410.303899
28771,15140723.203273
28772,132340.539763
28773,157844.134893
28774,3730438.387315
28775,6559842.368219
28776,28312499.951451
28777,6489258.755795
28778,9450193.242435
28779,1103426998.479222
28780,807113.160337
28781,7646714.102830
28782,42251165.323623
28783,1628649.227623
28784,7130696.668281
28785,20011295.249495
28786,39444281.879694
28787,242073558.252897
28788,4660355.279259
28789,12398402.557100
28790,332236955.248534
28791,491209.554664
28792,512033.511551
28793,5135090.715249
28794,369273.238515
28795,5509793.091780
28796,69058007.651790
28797,4258010.060004
28798,20195617.853936
28799,6877578.632587
28800,21097.122096
28801,14450511.964051
28802,44898695.789960
28803,103745093.591292
28804,205042.867367
28805,680213312.259726
28806,138652.695503
28807,232817176.484391
28808,848156.254981
28809,23468873.231912
28810,33551532.590294
28811,62195141.383792
28812,97423319.989664
28813,218366991.124563
28814,79054071.437129
28815,2729681.489360
28816,3075831.751084
28817,25967164.656994
28818,1479841.195193
28819,734024.284087
28820,11334.142739
28821,7576844.997413
28822,12480020.008289
28823,18301.176563
28824,63216.657778
28825,93033.339126
28826,2394888.415250
28827,2259065.724044
28828,90849.644491
28829,5560938.567890
28830,45862710.345063
28831,7107.845857
28832,356005.523626
28833,253741489.688562
28834,123597275.814573
28835,210680.931330
28836,22117544.182958
28837,1313743.415076
28838,116488356.399169
28839,67987000.083176
28840,886037.159721
28841,12142.149688
28842,4684171.830838
28843,316441980.527249
28844,38277623.039988
28845,46177042.333062
28846,76085.637239
28847,8873560.534577
28848,53639.666684
28849,287475.394835
28850,6960588.095900
28851,475289227.608214
28852,18545.236749
28853,878877962.639846
28854,300363.826685
28855,9284515.662872
28856,22078491.278261
28857,9641341.166022
28858,14297677.585070
28859,1385034.338688
28860,3017219.042639
28861,31651158.748337
28862,4004275.250316
28863,9891560.876776
28864,106867.186302
28865,179736.926274
28866,2264785.736474
28867,27517.320641
28868,12428611.284289
28869,164341904.253115
28870,290911484.336503
28871,392752.509063
28872,11656750.771440
28873,284940.714247
28874,6547970.258947
28875,822877231.313008
28876,3975844.256734
28877,2625595.891986
28878,6923047.218002
28879,372946.541672
28880,1896946.498708
28881,13461010.072716
28882,1109146.596889
28883,19106415.918022
28884,370766.889958
28885,26172028.552262
28886,1624691.835728
28887,9153349.772524
28888,140475675.749675
28889,2087533.861567
28890,11695823.605353
28891,2025153.077452
28892,3706992.279635
28893,324323664.559753
28894,49456312.814494
28895,1275358.842264
28896,6111663.183303
28897,6168055.173557
28898,2021309684.130183
28899,21818755.381750
28900,1592638.374421
28901,195686.009238
28902,2992806.092288
28903,3689897.143031
28904,5987050.016260
28905,1494639.594490
28906,565568.067793
28907,43054783.475717
28908,1152448.163316
28909,35301476.243663
28910,397603188.436107
28911,194598265.623630
28912,296551646.732039
28913,26157230.782806
28914,105279392.164209
28915,170047465.716398
28916,85179095.577413
28917,346439027.189628
28918,15852979.514774
28919,440892.971390
28920,3399233.715797
28921,222324202.005869
28922,12448057.308951
28923,8176598.870347
28924,66779052.842029
28925,12631997.185441
28926,16711920.090536
28927,4985123.643825
28928,1305048.019271
28929,5603611.614332
28930,196481747.568765
28931,257019856.233726
28932,192761.976305
28933,1329409.628237
28934,1734216.674485
28935,124332.299976
28936,3670156.906042
28937,197086267.830180
28938,1148885.654016
28939,73632360.603134
28940,1629410.694377
28941,10217739.655397
28942,433717814.110290
28943,255816176.073217
28944,10868692.261174
28945,2625647.448338
28946,67751055.891732
28947,131803160.934882
28948,12323854.596853
28949,533281.103497
28950,645584.945785
28951,1435542.787426
28952,8461877.605004
28953,7451755.735735
28954,41133199.258086
28955,94792854.918680
28956,653708719.741365
28957,285394.953084
28958,4893003.438690
28959,1778168688.320479
28960,3962898.833068
28961,31280944.035996
28962,8332900.790002
28963,1560091.771181
28964,504599.303032
28965,1274787.750091
28966,168556.299399
28967,38137619.170869
28968,1684678.109750
28969,187189.044844
28970,20854803.298424
28971,558421.627979
28972,66735.180938
28973,1898628.377049
28974,72219576.809306
28975,30631475.139932
28976,1478806.134408
28977,263723.862744
28978,491010782.719375
28979,18126840.016558
28980,38522795.004373
28981,8678076.974047
28982,741425.638736
28983,4666609.323533
28984,4239768.234808
28985,2391152.544737
28986,4309104.071844
28987,1393639.517341
28988,131374092.881515
28989,505654742.564137
28990,422519.111797
28991,5600518.654303
28992,22582384.098323
28993,6775529.024186
28994,1820323.483928
28995,111660769.500528
28996,4102135.990637
28997,126048673.299848
28998,287531.619138
28999,3220516.135629
29000,498963.550662
29001,1092219.635526
29002,477118.616592
29003,16068856.337227
29004,92544044.654960
29005,181983.619208
29006,202846.818369
29007,207073.562661
29008,4319.124934
29009,2598387.197815
29010,4394776.532579
29011,569926.019280
29012,126862474.097595
29013,651256.328593
29014,492112.049432
29015,2933015.496060
29016,11267997.343955
29017,1745591.164435
29018,119958.710323
29019,76806115.745471
29020,20430281.623381
29021,1570980.721243
29022,393752.326265
29023,1795961.928786
29024,2688691.872334
29025,168917671.421643
29026,7936929.789390
29027,186175.394877
29028,13785853.214941
29029,11880825.431530
29030,14226416.187384
29031,13668781.900228
29032,9906042.506735
29033,710341.900806
29034,6736083.983583
29035,2421475.458114
29036,7424181.957791
29037,237474.457758
29038,62891651.565662
29039,110220387.922366
29040,9683794.298687
29041,17109.199191
29042,1281246.019849
29043,2280801.561672
29044,11061631.248050
29045,23188926.370417
29046,39609.244426
29047,8361222.486495
29048,1177906.154206
29049,501088.683254
29050,1730125.946137
29051,38841909.080978
29052,24560031.654611
29053,502790112.834039
29054,22598.574941
29055,387483.550677
29056,9962810.261701
29057,179613.019456
29058,80132448.540225
29059,321641539.660325
29060,96634774.956956
29061,206618.409512
29062,74924748.558034
29063,212666792.088799
29064,59024753.861673
29065,9155416.708695
29066,4883535.126258
29067,37758593.114351
29068,525266.648615
29069,34908.860530
29070,24003965.555732
29071,84416.634805
29072,464162.612916
29073,198621.309047
29074,240063282.123997
29075,390144.330476
29076,2774532.619932
29077,346020887.064383
29078,841186.953897
29079,35945118.272135
29080,571320.535517
29081,2139553.926768
29082,5043172.160393
29083,496609420.154740
29084,187651.985378
29085,85198725.986596
29086,409373.051997
29087,1394633.308136
29088,208463175.882892
29089,3653962.973639
29090,32273.959405
29091,102021.916597
29092,86297014.453941
29093,66290093.197061
29094,80169338.362862
29095,823610.725705
29096,74732067.857226
29097,223548696.299425
29098,11061837.883988
29099,25606.154759
29100,20894434.627364
29101,1065308.528308
29102,88371681.828150
29103,2208987.822253
29104,2859921.555038
29105,147156.221448
29106,1130064.118222
29107,112779463.968557
29108,9902925.827716
29109,4118982257.715411
29110,36164196.550401
29111,20349.738515
29112,6700933.744100
29113,258810.227572
29114,491420613.766408
29115,217190.204853
29116,188477.518377
29117,1779317.121051
29118,118517912.530588
29119,230257.190124
29120,158693.471211
29121,51232232.159695
29122,66830.587704
29123,214068.912886
29124,49501376.716843
29125,10770440.956079
29126,16721830.178681
29127,4815109.248687
29128,189653.066127
29129,235766.451828
29130,64743044.423212
29131,3456004.056349
29132,3844948.733362
29133,6982488.362357
29134,1146055.022640
29135,1871959.757135
29136,27255155.296348
29137,15295877.950516
29138,191537.786708
29139,18206321.529976
29140,7329827.220864
29141,18604.014731
29142,296035.641816
29143,1289131.456362
29144,21607698.155025
29145,2100799.165789
29146,1922545.440359
29147,9403837.849621
29148,361510446.870555
29149,13277060.115761
29150,4515163.505808
29151,49572.571815
29152,1038633.879913
29153,130057994.870463
29154,22058600.391177
29155,4151488.076576
29156,6944057.647060
29157,1322586366.025804
29158,76420.953486
29159,147507.065607
29160,99957.115044
29161,8257157.774890
29162,393057.935839
29163,1200673.832203
29164,4415286.592015
29165,188431235.602874
29166,69759055.561232
29167,37021768.898348
29168,169646.971570
29169,1638802.927254
29170,8868.799834
29171,3139475.459081
29172,171107459.195566
29173,5650619.129401
29174,124539612.990416
29175,154631.694698
29176,26528479.321632
29177,53010651.863360
29178,4418387.618397
29179,518179.823062
29180,4453657.559540
29181,346312034.115875
29182,918475.078239
29183,377703296.190801
29184,2464337.801803
29185,2270913.084662
29186,47919376.584349
29187,7190880.609485
29188,1182474535.978916
29189,25426403.673828
29190,2235193.277381
29191,25326078.756727
29192,291017938.063500
29193,1539880.314460
29194,922652.848491
29195,275080.886894
29196,231802.485622
29197,4887924.630289
29198,9711009.095408
29199,2775593.157478
29200,595727.609517
29201,5758414.237495
29202,1245.663775
29203,1981598.460147
29204,20919789.136991
29205,589910.134256
29206,82498032.832897
29207,75086.771511
29208,16251373.702233
29209,1426234.151945
29210,2149203.958907
29211,149453252.860765
29212,1087065.741802
29213,20315178.082779
29214,11864875.910462
29215,148310759.591496
29216,502876.788932
29217,284946.919797
29218,97676191.083941
29219,490184.191549
29220,163814.773405
29221,146975920.083643
29222,467.571552
29223,1417304786.015968
29224,354615.005326
29225,3304412.080890
29226,38573.489293
29227,16538119.823701
29228,13870257.699257
29229,363054.364475
29230,1181450.428036
29231,2526585.593002
29232,1892130.341415
29233,1451050.708946
29234,289969420.087942
29235,116537589.885651
29236,61430259.885718
29237,64064927.409379
29238,352547.034296
29239,10713807.222400
29240,5159319.440062
29241,161505547.201251
29242,248407.626060
29243,868481143.684923
29244,174149373.241433
29245,492693.856615
29246,101519806.985873
29247,591871.617404
29248,15032498.584199
29249,693326.781838
29250,277962235.139366
29251,16136992.240896
29252,5498286.251464
29253,2143583.090926
29254,380707.247826
29255,35119282.904431
29256,1713947.625767
29257,81673177.236466
29258,581809.454596
29259,80121.304996
29260,292782795.134768
29261,181911172.738769
29262,624935.942523
29263,216642.161436
29264,1843652.808550
29265,6425178.672368
29266,737631.762985
29267,22361257.771562
29268,2862.847314
29269,331929.812223
29270,195248.341610
29271,305090.383500
29272,80789.477074
29273,223826080.541351
29274,135667.859518
29275,33920136.235007
29276,14050383.286074
29277,12871035.289034
29278,38899138.415544
29279,7655370.589737
29280,4588831.756055
29281,84258820.525688
29282,14012989.222277
29283,15298831.871031
29284,1535476.122533
29285,2866878.444171
29286,1133927.173239
29287,645950.837627
29288,1620226.817030
29289,36088540.898261
29290,4686470.002736
29291,6163021.786719
29292,196230685.705560
29293,173694.269485
29294,157570060.465190
29295,14890.382977
29296,398031818.437546
29297,1021038.650726
29298,24640966.139269
29299,145730.335977
29300,435222.813253
29301,473229990.031525
29302,519596583.324380
29303,2483342.438892
29304,83476253.069388
29305,705093804.264162
29306,24534.884810
29307,2044155.937953
29308,839296823.846223
29309,5115263.088418
29310,77130256.931168
29311,528047.771831
29312,428699566.067810
29313,12836907.833267
29314,37086244.090235
29315,10710.579288
29316,186049338.847029
29317,1101630.038388
29318,5638995.800947
29319,471089.419445
29320,45552943.828757
29321,303522.773072
29322,49208.576356
29323,46011684.023224
29324,35633686.687672
29325,29717.222197
29326,7911972.815163
29327,384923.846158
29328,354516.449019
29329,20470682.492177
29330,62870461.712471
29331,13276877.542724
29332,2670493.194393
29333,4858482.661912
29334,965114.065376
29335,3506596.022395
29336,526316.103958
29337,136096044.704723
29338,7616191.201634
29339,647528602.310714
29340,112752096.349719
29341,17408906.210299
29342,154228.832944
29343,11958505.976112
29344,27621747.254415
29345,1577957.096639
29346,1246903.910302
29347,5495942.078203
29348,24454648.306298
29349,21990645.673224
29350,59025187.965387
29351,13685539.581954
29352,69490153.869098
29353,1910888.606879
29354,173101.840890
29355,32356465.702472
29356,35793488.571226
29357,163391.307385
29358,3107939.335492
29359,1020266.595171
29360,189254.262271
29361,1643312.800882
29362,922177.496053
